Frequency,dB,pedal,Tone,Gain
5943.164062,-0.895037999999996,morning glory,100%,75%,
5986.230469,-0.8862290000000002,morning glory,100%,75%,
6029.296875,-0.8782279999999965,morning glory,100%,75%,
6072.363281,-0.8592179999999985,morning glory,100%,75%,
6115.429688,-0.9377659999999999,morning glory,100%,75%,
6158.496094,-1.6351790000000008,morning glory,100%,75%,
6201.5625,-1.5967819999999975,morning glory,100%,75%,
6244.628906,-1.3969149999999964,morning glory,100%,75%,
6287.695312,-0.7702669999999969,morning glory,100%,75%,
6330.761719,-0.36251799999999434,morning glory,100%,75%,
6373.828125,-1.031843999999996,morning glory,100%,75%,
6416.894531,-1.030431,morning glory,100%,75%,
6459.960938,-1.5372199999999978,morning glory,100%,75%,
6503.027344,-1.227563,morning glory,100%,75%,
6546.09375,-1.2435559999999946,morning glory,100%,75%,
6589.160156,-0.7591599999999943,morning glory,100%,75%,
6632.226562,-1.1157869999999974,morning glory,100%,75%,
6675.292969,-1.414322999999996,morning glory,100%,75%,
6718.359375,-1.6149140000000024,morning glory,100%,75%,
6761.425781,-1.9890849999999993,morning glory,100%,75%,
6804.492188,-1.9250560000000014,morning glory,100%,75%,
6847.558594,-1.8296330000000012,morning glory,100%,75%,
6890.625,-1.707497,morning glory,100%,75%,
6933.691406,-1.624132999999997,morning glory,100%,75%,
6976.757812,-0.5441599999999944,morning glory,100%,75%,
7019.824219,-1.2567860000000017,morning glory,100%,75%,
7062.890625,-1.3933159999999951,morning glory,100%,75%,
7105.957031,-1.5678069999999948,morning glory,100%,75%,
7149.023438,-1.8841579999999993,morning glory,100%,75%,
7192.089844,-1.5048739999999974,morning glory,100%,75%,
7235.15625,-1.4665309999999998,morning glory,100%,75%,
7278.222656,-1.4898599999999966,morning glory,100%,75%,
7321.289062,-1.0852180000000011,morning glory,100%,75%,
7364.355469,-1.3171019999999949,morning glory,100%,75%,
7407.421875,-1.6740910000000007,morning glory,100%,75%,
7450.488281,-1.5205920000000006,morning glory,100%,75%,
7493.554688,-1.3967029999999987,morning glory,100%,75%,
7536.621094,-1.6258849999999967,morning glory,100%,75%,
7579.6875,-1.9704269999999973,morning glory,100%,75%,
7622.753906,-1.869529,morning glory,100%,75%,
7665.820312,-1.3731719999999967,morning glory,100%,75%,
7708.886719,-1.452966,morning glory,100%,75%,
7751.953125,-1.1391899999999957,morning glory,100%,75%,
7795.019531,-1.763218000000002,morning glory,100%,75%,
7838.085938,-1.920543000000002,morning glory,100%,75%,
7881.152344,-2.3661229999999946,morning glory,100%,75%,
7924.21875,-2.3608580000000003,morning glory,100%,75%,
7967.285156,-2.6370189999999987,morning glory,100%,75%,
8010.351562,-2.7958810000000014,morning glory,100%,75%,
8053.417969,-2.752288,morning glory,100%,75%,
8096.484375,-2.4791430000000005,morning glory,100%,75%,
8139.550781,-2.294560999999998,morning glory,100%,75%,
8182.617188,-1.8724150000000002,morning glory,100%,75%,
8225.683594,-1.6326079999999976,morning glory,100%,75%,
8268.75,-1.7272649999999956,morning glory,100%,75%,
8311.816406,-2.1936,morning glory,100%,75%,
8354.882812,-1.6540189999999981,morning glory,100%,75%,
8397.949219,-1.8591509999999971,morning glory,100%,75%,
8441.015625,-2.4287449999999957,morning glory,100%,75%,
8484.082031,-2.943132999999996,morning glory,100%,75%,
8527.148438,-2.732985999999997,morning glory,100%,75%,
8570.214844,-2.1598940000000013,morning glory,100%,75%,
8613.28125,-1.6789089999999938,morning glory,100%,75%,
8656.347656,-1.6201919999999959,morning glory,100%,75%,
8699.414062,-2.2521449999999987,morning glory,100%,75%,
8742.480469,-2.847722000000001,morning glory,100%,75%,
8785.546875,-2.2598470000000006,morning glory,100%,75%,
8828.613281,-2.3356099999999955,morning glory,100%,75%,
8871.679688,-2.9970089999999985,morning glory,100%,75%,
8914.746094,-2.6328879999999977,morning glory,100%,75%,
8957.8125,-2.4573259999999983,morning glory,100%,75%,
9000.878906,-2.9882810000000006,morning glory,100%,75%,
9043.945312,-2.310081999999994,morning glory,100%,75%,
9087.011719,-2.4014629999999997,morning glory,100%,75%,
9130.078125,-2.4980629999999984,morning glory,100%,75%,
9173.144531,-2.5499449999999975,morning glory,100%,75%,
9216.210938,-2.7498429999999985,morning glory,100%,75%,
9259.277344,-3.0547119999999985,morning glory,100%,75%,
9302.34375,-2.7780409999999947,morning glory,100%,75%,
9345.410156,-2.8467859999999945,morning glory,100%,75%,
9388.476562,-2.323814999999996,morning glory,100%,75%,
9431.542969,-2.353915999999998,morning glory,100%,75%,
9474.609375,-1.8595079999999982,morning glory,100%,75%,
9517.675781,-2.0227859999999964,morning glory,100%,75%,
9560.742188,-2.8035249999999934,morning glory,100%,75%,
9603.808594,-2.930847,morning glory,100%,75%,
9646.875,-2.9369839999999954,morning glory,100%,75%,
9689.941406,-2.187946,morning glory,100%,75%,
9733.007812,-2.2857260000000004,morning glory,100%,75%,
9776.074219,-2.515149000000001,morning glory,100%,75%,
9819.140625,-2.370459999999998,morning glory,100%,75%,
9862.207031,-2.772524999999998,morning glory,100%,75%,
9905.273438,-2.7867579999999954,morning glory,100%,75%,
9948.339844,-3.0199309999999997,morning glory,100%,75%,
9991.40625,-3.033154999999997,morning glory,100%,75%,
10034.472656,-2.9861709999999952,morning glory,100%,75%,
10077.539062,-2.8056310000000018,morning glory,100%,75%,
10120.605469,-2.0725319999999954,morning glory,100%,75%,
10163.671875,-2.9837759999999953,morning glory,100%,75%,
10206.738281,-2.7664329999999957,morning glory,100%,75%,
10249.804688,-2.3711260000000003,morning glory,100%,75%,
10292.871094,-2.989150999999996,morning glory,100%,75%,
10335.9375,-3.542964999999999,morning glory,100%,75%,
10379.003906,-3.7279809999999998,morning glory,100%,75%,
10422.070312,-3.510814,morning glory,100%,75%,
10465.136719,-3.1142379999999967,morning glory,100%,75%,
10508.203125,-3.347025999999996,morning glory,100%,75%,
10551.269531,-3.7778920000000014,morning glory,100%,75%,
10594.335938,-3.4056560000000005,morning glory,100%,75%,
10637.402344,-3.3483249999999956,morning glory,100%,75%,
10680.46875,-3.369439,morning glory,100%,75%,
10723.535156,-2.948673999999997,morning glory,100%,75%,
10766.601562,-3.1003639999999955,morning glory,100%,75%,
10809.667969,-3.241498,morning glory,100%,75%,
10852.734375,-3.3254809999999964,morning glory,100%,75%,
10895.800781,-3.3264859999999956,morning glory,100%,75%,
10938.867188,-3.456638999999999,morning glory,100%,75%,
10981.933594,-3.7949149999999996,morning glory,100%,75%,
11025,-3.458910999999997,morning glory,100%,75%,
11068.066406,-3.927455000000002,morning glory,100%,75%,
11111.132812,-4.052315999999998,morning glory,100%,75%,
11154.199219,-3.9491599999999956,morning glory,100%,75%,
11197.265625,-3.945969999999999,morning glory,100%,75%,
11240.332031,-3.521340999999996,morning glory,100%,75%,
11283.398438,-3.130188999999998,morning glory,100%,75%,
11326.464844,-3.325318999999997,morning glory,100%,75%,
11369.53125,-3.705303999999998,morning glory,100%,75%,
11412.597656,-3.3861649999999948,morning glory,100%,75%,
11455.664062,-3.381554999999995,morning glory,100%,75%,
11498.730469,-4.165837999999997,morning glory,100%,75%,
11541.796875,-4.241925999999996,morning glory,100%,75%,
11584.863281,-2.830773999999998,morning glory,100%,75%,
11627.929688,-3.4619459999999975,morning glory,100%,75%,
11670.996094,-4.340393999999996,morning glory,100%,75%,
11714.0625,-4.398579999999999,morning glory,100%,75%,
11757.128906,-3.516758999999997,morning glory,100%,75%,
11800.195312,-3.3103899999999946,morning glory,100%,75%,
11843.261719,-3.6986389999999965,morning glory,100%,75%,
11886.328125,-4.066865,morning glory,100%,75%,
11929.394531,-4.702905000000001,morning glory,100%,75%,
11972.460938,-3.947172000000002,morning glory,100%,75%,
12015.527344,-3.409816999999993,morning glory,100%,75%,
12058.59375,-4.007961999999996,morning glory,100%,75%,
12101.660156,-3.556740999999999,morning glory,100%,75%,
12144.726562,-4.034245999999996,morning glory,100%,75%,
12187.792969,-4.805716999999998,morning glory,100%,75%,
12230.859375,-4.405745999999997,morning glory,100%,75%,
12273.925781,-4.801268,morning glory,100%,75%,
12316.992188,-4.565831000000003,morning glory,100%,75%,
12360.058594,-3.998895000000001,morning glory,100%,75%,
12403.125,-3.9085800000000006,morning glory,100%,75%,
12446.191406,-3.611658999999996,morning glory,100%,75%,
12489.257812,-4.313009000000001,morning glory,100%,75%,
12532.324219,-4.446105999999997,morning glory,100%,75%,
12575.390625,-4.280617999999993,morning glory,100%,75%,
12618.457031,-3.8019859999999994,morning glory,100%,75%,
12661.523438,-3.483349999999998,morning glory,100%,75%,
12704.589844,-3.367063999999999,morning glory,100%,75%,
12747.65625,-3.926484000000002,morning glory,100%,75%,
12790.722656,-4.6893949999999975,morning glory,100%,75%,
12833.789062,-4.613417999999999,morning glory,100%,75%,
12876.855469,-4.68037,morning glory,100%,75%,
12919.921875,-4.277169999999998,morning glory,100%,75%,
12962.988281,-4.5305449999999965,morning glory,100%,75%,
13006.054688,-5.159897999999995,morning glory,100%,75%,
13049.121094,-4.2419329999999995,morning glory,100%,75%,
13092.1875,-4.466528999999998,morning glory,100%,75%,
13135.253906,-4.305159999999997,morning glory,100%,75%,
13178.320312,-3.7649779999999993,morning glory,100%,75%,
13221.386719,-4.711426999999997,morning glory,100%,75%,
13264.453125,-5.735315,morning glory,100%,75%,
13307.519531,-5.602400999999997,morning glory,100%,75%,
13350.585938,-4.651028,morning glory,100%,75%,
13393.652344,-4.423563999999995,morning glory,100%,75%,
13436.71875,-5.095092000000001,morning glory,100%,75%,
13479.785156,-4.554897,morning glory,100%,75%,
13522.851562,-4.342617999999998,morning glory,100%,75%,
13565.917969,-4.539776999999997,morning glory,100%,75%,
13608.984375,-4.7577209999999965,morning glory,100%,75%,
13652.050781,-5.699610999999997,morning glory,100%,75%,
13695.117188,-4.700505999999997,morning glory,100%,75%,
13738.183594,-4.842912000000002,morning glory,100%,75%,
13781.25,-5.359328000000001,morning glory,100%,75%,
13824.316406,-4.686060999999999,morning glory,100%,75%,
13867.382812,-4.956142999999997,morning glory,100%,75%,
13910.449219,-5.016083999999996,morning glory,100%,75%,
13953.515625,-5.198450999999999,morning glory,100%,75%,
13996.582031,-4.943601000000001,morning glory,100%,75%,
14039.648438,-4.149811999999997,morning glory,100%,75%,
14082.714844,-4.109240999999997,morning glory,100%,75%,
14125.78125,-5.061166,morning glory,100%,75%,
14168.847656,-4.624866999999998,morning glory,100%,75%,
14211.914062,-4.4974079999999965,morning glory,100%,75%,
14254.980469,-4.590449,morning glory,100%,75%,
14298.046875,-4.5109039999999965,morning glory,100%,75%,
14341.113281,-4.996077999999997,morning glory,100%,75%,
14384.179688,-5.209395999999998,morning glory,100%,75%,
14427.246094,-4.610314999999996,morning glory,100%,75%,
14470.3125,-5.563858999999997,morning glory,100%,75%,
14513.378906,-6.247329000000001,morning glory,100%,75%,
14556.445312,-5.9726499999999945,morning glory,100%,75%,
14599.511719,-5.758294999999997,morning glory,100%,75%,
14642.578125,-5.663668999999999,morning glory,100%,75%,
14685.644531,-5.492432000000001,morning glory,100%,75%,
14728.710938,-4.713736999999995,morning glory,100%,75%,
14771.777344,-4.917137,morning glory,100%,75%,
14814.84375,-5.216766999999997,morning glory,100%,75%,
14857.910156,-5.330928,morning glory,100%,75%,
14900.976562,-5.531828999999998,morning glory,100%,75%,
14944.042969,-5.555916999999997,morning glory,100%,75%,
14987.109375,-5.706851999999998,morning glory,100%,75%,
15030.175781,-6.365932000000001,morning glory,100%,75%,
15073.242188,-6.209524999999996,morning glory,100%,75%,
15116.308594,-5.772382,morning glory,100%,75%,
15159.375,-6.020643999999997,morning glory,100%,75%,
15202.441406,-5.752558999999998,morning glory,100%,75%,
15245.507812,-5.324434,morning glory,100%,75%,
15288.574219,-6.343008999999999,morning glory,100%,75%,
15331.640625,-5.761431999999999,morning glory,100%,75%,
15374.707031,-6.014024000000003,morning glory,100%,75%,
15417.773438,-6.322915999999996,morning glory,100%,75%,
15460.839844,-5.954699999999999,morning glory,100%,75%,
15503.90625,-5.552282999999996,morning glory,100%,75%,
15546.972656,-5.359539000000002,morning glory,100%,75%,
15590.039062,-5.587038,morning glory,100%,75%,
15633.105469,-6.029084999999995,morning glory,100%,75%,
15676.171875,-6.116721999999996,morning glory,100%,75%,
15719.238281,-6.261206999999999,morning glory,100%,75%,
15762.304688,-6.298988000000001,morning glory,100%,75%,
15805.371094,-6.325260999999998,morning glory,100%,75%,
15848.4375,-5.699252999999995,morning glory,100%,75%,
15891.503906,-6.463997999999997,morning glory,100%,75%,
15934.570312,-6.271008999999999,morning glory,100%,75%,
15977.636719,-6.238164999999995,morning glory,100%,75%,
16020.703125,-6.051475999999994,morning glory,100%,75%,
16063.769531,-5.998480999999995,morning glory,100%,75%,
16106.835938,-6.388366000000001,morning glory,100%,75%,
16149.902344,-6.147614999999998,morning glory,100%,75%,
16192.96875,-5.508958,morning glory,100%,75%,
16236.035156,-5.858765999999996,morning glory,100%,75%,
16279.101562,-6.13935,morning glory,100%,75%,
16322.167969,-6.796513999999995,morning glory,100%,75%,
16365.234375,-6.981950000000001,morning glory,100%,75%,
16408.300781,-6.4030999999999985,morning glory,100%,75%,
16451.367188,-6.307343999999997,morning glory,100%,75%,
16494.433594,-6.289053999999997,morning glory,100%,75%,
16537.5,-6.179977000000001,morning glory,100%,75%,
16580.566406,-6.3166730000000015,morning glory,100%,75%,
16623.632812,-6.766173999999996,morning glory,100%,75%,
16666.699219,-6.434974999999998,morning glory,100%,75%,
16709.765625,-6.7895599999999945,morning glory,100%,75%,
16752.832031,-7.038325,morning glory,100%,75%,
16795.898438,-7.35595,morning glory,100%,75%,
16838.964844,-8.099316999999996,morning glory,100%,75%,
16882.03125,-7.554138999999999,morning glory,100%,75%,
16925.097656,-6.910654999999995,morning glory,100%,75%,
16968.164062,-6.521483999999997,morning glory,100%,75%,
17011.230469,-6.894358,morning glory,100%,75%,
17054.296875,-6.9726069999999964,morning glory,100%,75%,
17097.363281,-7.765575999999996,morning glory,100%,75%,
17140.429688,-7.743135000000002,morning glory,100%,75%,
17183.496094,-7.002383999999996,morning glory,100%,75%,
17226.5625,-7.312363999999995,morning glory,100%,75%,
17269.628906,-7.400183999999996,morning glory,100%,75%,
17312.695312,-6.861133999999996,morning glory,100%,75%,
17355.761719,-6.081793999999999,morning glory,100%,75%,
17398.828125,-6.2573979999999985,morning glory,100%,75%,
17441.894531,-6.771816999999999,morning glory,100%,75%,
17484.960938,-7.131232999999995,morning glory,100%,75%,
17528.027344,-7.661534999999997,morning glory,100%,75%,
17571.09375,-7.726785,morning glory,100%,75%,
17614.160156,-7.004392000000003,morning glory,100%,75%,
17657.226562,-6.9289219999999965,morning glory,100%,75%,
17700.292969,-7.110073,morning glory,100%,75%,
17743.359375,-6.613722999999997,morning glory,100%,75%,
17786.425781,-6.819870000000002,morning glory,100%,75%,
17829.492188,-7.4411289999999966,morning glory,100%,75%,
17872.558594,-7.377034000000002,morning glory,100%,75%,
17915.625,-7.780602000000002,morning glory,100%,75%,
17958.691406,-7.812676999999994,morning glory,100%,75%,
18001.757812,-7.565922999999998,morning glory,100%,75%,
18044.824219,-7.3003750000000025,morning glory,100%,75%,
18087.890625,-7.2115459999999985,morning glory,100%,75%,
18130.957031,-7.279107000000003,morning glory,100%,75%,
18174.023438,-7.0360919999999965,morning glory,100%,75%,
18217.089844,-7.101967999999992,morning glory,100%,75%,
18260.15625,-7.471543999999994,morning glory,100%,75%,
18303.222656,-7.6642009999999985,morning glory,100%,75%,
18346.289062,-8.311642999999997,morning glory,100%,75%,
18389.355469,-7.1812869999999975,morning glory,100%,75%,
18432.421875,-6.416714999999996,morning glory,100%,75%,
18475.488281,-7.086113999999995,morning glory,100%,75%,
18518.554688,-8.281041000000002,morning glory,100%,75%,
18561.621094,-8.636300999999996,morning glory,100%,75%,
18604.6875,-7.674771999999997,morning glory,100%,75%,
18647.753906,-7.728203999999998,morning glory,100%,75%,
18690.820312,-8.034908999999992,morning glory,100%,75%,
18733.886719,-8.500851999999995,morning glory,100%,75%,
18776.953125,-7.679268999999998,morning glory,100%,75%,
18820.019531,-7.786847999999999,morning glory,100%,75%,
18863.085938,-7.511979999999994,morning glory,100%,75%,
18906.152344,-7.721809999999998,morning glory,100%,75%,
18949.21875,-7.829301999999998,morning glory,100%,75%,
18992.285156,-7.931874999999998,morning glory,100%,75%,
19035.351562,-7.408913999999996,morning glory,100%,75%,
19078.417969,-7.788231999999994,morning glory,100%,75%,
19121.484375,-8.373418000000001,morning glory,100%,75%,
19164.550781,-8.353257,morning glory,100%,75%,
19207.617188,-7.8120660000000015,morning glory,100%,75%,
19250.683594,-8.119458000000002,morning glory,100%,75%,
19293.75,-7.706651000000001,morning glory,100%,75%,
19336.816406,-7.505605000000003,morning glory,100%,75%,
19379.882812,-8.448612999999995,morning glory,100%,75%,
19422.949219,-8.099591999999994,morning glory,100%,75%,
19466.015625,-8.325882999999997,morning glory,100%,75%,
19509.082031,-8.737451,morning glory,100%,75%,
19552.148438,-8.682530999999997,morning glory,100%,75%,
19595.214844,-8.576138999999998,morning glory,100%,75%,
19638.28125,-9.043866000000001,morning glory,100%,75%,
19681.347656,-9.075574000000003,morning glory,100%,75%,
19724.414062,-8.841695000000001,morning glory,100%,75%,
19767.480469,-9.148916,morning glory,100%,75%,
19810.546875,-8.947677999999996,morning glory,100%,75%,
19853.613281,-9.322015,morning glory,100%,75%,
19896.679688,-8.644269000000001,morning glory,100%,75%,
19939.746094,-7.905758999999996,morning glory,100%,75%,
19982.8125,-8.185226999999998,morning glory,100%,75%,
43.066406,-14.519958999999997,morning glory,25%,75%,
86.132812,-8.645667,morning glory,25%,75%,
129.199219,-6.181251,morning glory,25%,75%,
172.265625,-5.252811999999999,morning glory,25%,75%,
215.332031,-4.945739999999997,morning glory,25%,75%,
258.398438,-4.396723999999999,morning glory,25%,75%,
301.464844,-4.420594999999999,morning glory,25%,75%,
344.53125,-3.899937999999999,morning glory,25%,75%,
387.597656,-3.6082929999999998,morning glory,25%,75%,
430.664062,-3.0716829999999966,morning glory,25%,75%,
473.730469,-2.930492000000001,morning glory,25%,75%,
516.796875,-2.760835,morning glory,25%,75%,
559.863281,-2.1201040000000013,morning glory,25%,75%,
602.929688,-2.039240999999997,morning glory,25%,75%,
645.996094,-2.1136529999999993,morning glory,25%,75%,
689.0625,-1.7326920000000001,morning glory,25%,75%,
732.128906,-1.8020910000000008,morning glory,25%,75%,
775.195312,-1.9334559999999996,morning glory,25%,75%,
818.261719,-1.6953120000000013,morning glory,25%,75%,
861.328125,-1.2198460000000004,morning glory,25%,75%,
904.394531,-0.9925320000000006,morning glory,25%,75%,
947.460938,-0.9328059999999994,morning glory,25%,75%,
990.527344,-1.0936769999999996,morning glory,25%,75%,
1033.59375,-0.9149829999999994,morning glory,25%,75%,
1076.660156,-0.9887969999999981,morning glory,25%,75%,
1119.726562,-0.8984120000000004,morning glory,25%,75%,
1162.792969,-0.9962129999999974,morning glory,25%,75%,
1205.859375,-0.9968829999999969,morning glory,25%,75%,
1248.925781,-0.7792619999999992,morning glory,25%,75%,
1291.992188,-0.7614009999999993,morning glory,25%,75%,
1335.058594,-0.7682169999999999,morning glory,25%,75%,
1378.125,-0.3302999999999976,morning glory,25%,75%,
1421.191406,-0.3588540000000009,morning glory,25%,75%,
1464.257812,-0.5200259999999979,morning glory,25%,75%,
1507.324219,-0.197028999999997,morning glory,25%,75%,
1550.390625,-0.2114629999999984,morning glory,25%,75%,
1593.457031,-0.2576040000000006,morning glory,25%,75%,
1636.523438,-0.4065369999999966,morning glory,25%,75%,
1679.589844,-0.2679000000000009,morning glory,25%,75%,
1722.65625,-0.5887260000000012,morning glory,25%,75%,
1765.722656,0,morning glory,25%,75%,
1808.789062,-0.5625989999999987,morning glory,25%,75%,
1851.855469,-0.41749100000000183,morning glory,25%,75%,
1894.921875,-0.2821019999999983,morning glory,25%,75%,
1937.988281,-0.29675200000000146,morning glory,25%,75%,
1981.054688,-0.12515599999999694,morning glory,25%,75%,
2024.121094,-0.41932100000000005,morning glory,25%,75%,
2067.1875,-0.654398999999998,morning glory,25%,75%,
2110.253906,-0.5559109999999983,morning glory,25%,75%,
2153.320312,-0.45893600000000134,morning glory,25%,75%,
2196.386719,-0.1777300000000004,morning glory,25%,75%,
2239.453125,-0.2965309999999981,morning glory,25%,75%,
2282.519531,-0.6659519999999972,morning glory,25%,75%,
2325.585938,-0.6186189999999989,morning glory,25%,75%,
2368.652344,-0.6770789999999991,morning glory,25%,75%,
2411.71875,-0.6705509999999997,morning glory,25%,75%,
2454.785156,-0.8189190000000011,morning glory,25%,75%,
2497.851562,-0.870235000000001,morning glory,25%,75%,
2540.917969,-0.620276999999998,morning glory,25%,75%,
2583.984375,-0.4199789999999979,morning glory,25%,75%,
2627.050781,-0.9006399999999957,morning glory,25%,75%,
2670.117188,-0.8897319999999986,morning glory,25%,75%,
2713.183594,-1.0191599999999994,morning glory,25%,75%,
2756.25,-0.9190290000000019,morning glory,25%,75%,
2799.316406,-0.5360370000000003,morning glory,25%,75%,
2842.382812,-0.719187999999999,morning glory,25%,75%,
2885.449219,-0.9290309999999984,morning glory,25%,75%,
2928.515625,-0.8136109999999945,morning glory,25%,75%,
2971.582031,-1.1565389999999987,morning glory,25%,75%,
3014.648438,-1.1933079999999983,morning glory,25%,75%,
3057.714844,-1.1147339999999986,morning glory,25%,75%,
3100.78125,-1.3737439999999985,morning glory,25%,75%,
3143.847656,-1.6218749999999993,morning glory,25%,75%,
3186.914062,-1.632014999999999,morning glory,25%,75%,
3229.980469,-1.2190639999999995,morning glory,25%,75%,
3273.046875,-1.3611310000000039,morning glory,25%,75%,
3316.113281,-1.527754999999999,morning glory,25%,75%,
3359.179688,-1.3908799999999957,morning glory,25%,75%,
3402.246094,-1.6525050000000014,morning glory,25%,75%,
3445.3125,-1.5391589999999944,morning glory,25%,75%,
3488.378906,-1.7228369999999984,morning glory,25%,75%,
3531.445312,-1.7084060000000036,morning glory,25%,75%,
3574.511719,-1.587965999999998,morning glory,25%,75%,
3617.578125,-1.8039839999999998,morning glory,25%,75%,
3660.644531,-1.9971899999999962,morning glory,25%,75%,
3703.710938,-2.2005919999999968,morning glory,25%,75%,
3746.777344,-2.3310809999999975,morning glory,25%,75%,
3789.84375,-2.4391900000000035,morning glory,25%,75%,
3832.910156,-2.2793649999999985,morning glory,25%,75%,
3875.976562,-2.235067000000001,morning glory,25%,75%,
3919.042969,-2.651277000000004,morning glory,25%,75%,
3962.109375,-2.847286000000004,morning glory,25%,75%,
4005.175781,-2.516865000000003,morning glory,25%,75%,
4048.242188,-2.5421359999999993,morning glory,25%,75%,
4091.308594,-3.1408029999999982,morning glory,25%,75%,
4134.375,-2.8999859999999984,morning glory,25%,75%,
4177.441406,-2.633282999999995,morning glory,25%,75%,
4220.507812,-2.5181310000000003,morning glory,25%,75%,
4263.574219,-2.595473999999996,morning glory,25%,75%,
4306.640625,-2.7707630000000023,morning glory,25%,75%,
4349.707031,-3.0586959999999976,morning glory,25%,75%,
4392.773438,-2.827902999999999,morning glory,25%,75%,
4435.839844,-2.8535949999999985,morning glory,25%,75%,
4478.90625,-3.193434999999994,morning glory,25%,75%,
4521.972656,-3.4055819999999954,morning glory,25%,75%,
4565.039062,-3.808920999999998,morning glory,25%,75%,
4608.105469,-3.752383000000002,morning glory,25%,75%,
4651.171875,-3.4843019999999925,morning glory,25%,75%,
4694.238281,-3.0466269999999938,morning glory,25%,75%,
4737.304688,-3.310748999999994,morning glory,25%,75%,
4780.371094,-3.651254999999999,morning glory,25%,75%,
4823.4375,-3.689005999999999,morning glory,25%,75%,
4866.503906,-3.775176000000002,morning glory,25%,75%,
4909.570312,-3.6000549999999976,morning glory,25%,75%,
4952.636719,-3.8017070000000004,morning glory,25%,75%,
4995.703125,-3.514959999999995,morning glory,25%,75%,
5038.769531,-4.053278999999996,morning glory,25%,75%,
5081.835938,-4.0963919999999945,morning glory,25%,75%,
5124.902344,-3.9750470000000035,morning glory,25%,75%,
5167.96875,-3.9589950000000016,morning glory,25%,75%,
5211.035156,-4.076214,morning glory,25%,75%,
5254.101562,-4.180258999999992,morning glory,25%,75%,
5297.167969,-4.365846999999995,morning glory,25%,75%,
5340.234375,-4.2964429999999965,morning glory,25%,75%,
5383.300781,-4.297594999999994,morning glory,25%,75%,
5426.367188,-4.301398999999996,morning glory,25%,75%,
5469.433594,-4.418349999999997,morning glory,25%,75%,
5512.5,-4.762538999999997,morning glory,25%,75%,
5555.566406,-4.791811999999993,morning glory,25%,75%,
5598.632812,-4.721366000000003,morning glory,25%,75%,
5641.699219,-4.606497999999995,morning glory,25%,75%,
5684.765625,-4.531871000000002,morning glory,25%,75%,
5727.832031,-4.5277889999999985,morning glory,25%,75%,
5770.898438,-4.679549999999999,morning glory,25%,75%,
5813.964844,-4.973910000000004,morning glory,25%,75%,
5857.03125,-4.854625000000006,morning glory,25%,75%,
5900.097656,-5.134036999999999,morning glory,25%,75%,
5943.164062,-5.313769999999998,morning glory,25%,75%,
5986.230469,-5.2975489999999965,morning glory,25%,75%,
6029.296875,-5.355497999999997,morning glory,25%,75%,
6072.363281,-5.601690999999995,morning glory,25%,75%,
6115.429688,-5.520845999999999,morning glory,25%,75%,
6158.496094,-5.374397000000002,morning glory,25%,75%,
6201.5625,-5.430363,morning glory,25%,75%,
6244.628906,-5.5475919999999945,morning glory,25%,75%,
6287.695312,-5.405840999999995,morning glory,25%,75%,
6330.761719,-5.541251999999993,morning glory,25%,75%,
6373.828125,-5.664533999999996,morning glory,25%,75%,
6416.894531,-5.876087000000005,morning glory,25%,75%,
6459.960938,-5.744715999999997,morning glory,25%,75%,
6503.027344,-5.883280999999997,morning glory,25%,75%,
6546.09375,-5.884746,morning glory,25%,75%,
6589.160156,-6.201532999999998,morning glory,25%,75%,
6632.226562,-6.297530000000002,morning glory,25%,75%,
6675.292969,-5.825247999999995,morning glory,25%,75%,
6718.359375,-6.0292360000000045,morning glory,25%,75%,
6761.425781,-6.170626999999996,morning glory,25%,75%,
6804.492188,-6.109718000000001,morning glory,25%,75%,
6847.558594,-6.508918999999999,morning glory,25%,75%,
6890.625,-6.902148000000004,morning glory,25%,75%,
6933.691406,-6.30809,morning glory,25%,75%,
6976.757812,-6.047213999999997,morning glory,25%,75%,
7019.824219,-6.435867000000002,morning glory,25%,75%,
7062.890625,-6.5615649999999945,morning glory,25%,75%,
7105.957031,-6.614897999999997,morning glory,25%,75%,
7149.023438,-6.909049000000003,morning glory,25%,75%,
7192.089844,-6.703348999999996,morning glory,25%,75%,
7235.15625,-6.578757000000003,morning glory,25%,75%,
7278.222656,-6.970112,morning glory,25%,75%,
7321.289062,-6.773333999999998,morning glory,25%,75%,
7364.355469,-7.011717999999995,morning glory,25%,75%,
7407.421875,-7.143402000000002,morning glory,25%,75%,
7450.488281,-6.8764910000000015,morning glory,25%,75%,
7493.554688,-6.91592,morning glory,25%,75%,
7536.621094,-7.43338,morning glory,25%,75%,
7579.6875,-7.556410999999997,morning glory,25%,75%,
7622.753906,-7.505141000000002,morning glory,25%,75%,
7665.820312,-7.158206,morning glory,25%,75%,
7708.886719,-7.218834000000001,morning glory,25%,75%,
7751.953125,-7.442751999999999,morning glory,25%,75%,
7795.019531,-7.656192000000004,morning glory,25%,75%,
7838.085938,-7.751235000000001,morning glory,25%,75%,
7881.152344,-7.8260039999999975,morning glory,25%,75%,
7924.21875,-7.694118000000003,morning glory,25%,75%,
7967.285156,-7.634998000000003,morning glory,25%,75%,
8010.351562,-7.933154000000002,morning glory,25%,75%,
8053.417969,-7.845759000000001,morning glory,25%,75%,
8096.484375,-8.172069,morning glory,25%,75%,
8139.550781,-8.396999000000001,morning glory,25%,75%,
8182.617188,-8.125132999999998,morning glory,25%,75%,
